series,n_o,n_e,d_ETL_nm,n_eff,TM,TE
n_e=1.60,1.8000,1.6000,60,2.33900,3.044394e-03,1.420261e-04
n_e=1.60,1.8000,1.6000,60,2.33950,3.038306e-03,1.417887e-04
n_e=1.60,1.8000,1.6000,60,2.34000,3.032237e-03,1.415517e-04
n_e=1.60,1.8000,1.6000,60,2.34050,3.026186e-03,1.413152e-04
n_e=1.60,1.8000,1.6000,60,2.34100,3.020153e-03,1.410793e-04
n_e=1.60,1.8000,1.6000,60,2.34150,3.014138e-03,1.408438e-04
n_e=1.60,1.8000,1.6000,60,2.34200,3.008141e-03,1.406089e-04
n_e=1.60,1.8000,1.6000,60,2.34250,3.002162e-03,1.403744e-04
n_e=1.60,1.8000,1.6000,60,2.34300,2.996201e-03,1.401405e-04
n_e=1.60,1.8000,1.6000,60,2.34350,2.990258e-03,1.399070e-04
n_e=1.60,1.8000,1.6000,60,2.34400,2.984333e-03,1.396741e-04
n_e=1.60,1.8000,1.6000,60,2.34450,2.978426e-03,1.394416e-04
n_e=1.60,1.8000,1.6000,60,2.34500,2.972536e-03,1.392096e-04
n_e=1.60,1.8000,1.6000,60,2.34550,2.966664e-03,1.389781e-04
n_e=1.60,1.8000,1.6000,60,2.34600,2.960809e-03,1.387472e-04
n_e=1.60,1.8000,1.6000,60,2.34650,2.954972e-03,1.385167e-04
n_e=1.60,1.8000,1.6000,60,2.34700,2.949152e-03,1.382866e-04
n_e=1.60,1.8000,1.6000,60,2.34750,2.943349e-03,1.380571e-04
n_e=1.60,1.8000,1.6000,60,2.34800,2.937564e-03,1.378281e-04
n_e=1.60,1.8000,1.6000,60,2.34850,2.931795e-03,1.375995e-04
n_e=1.60,1.8000,1.6000,60,2.34900,2.926044e-03,1.373714e-04
n_e=1.60,1.8000,1.6000,60,2.34950,2.920310e-03,1.371439e-04
n_e=1.60,1.8000,1.6000,60,2.35000,2.914592e-03,1.369167e-04
n_e=1.60,1.8000,1.6000,60,2.35050,2.908892e-03,1.366901e-04
n_e=1.60,1.8000,1.6000,60,2.35100,2.903208e-03,1.364639e-04
n_e=1.60,1.8000,1.6000,60,2.35150,2.897541e-03,1.362383e-04
n_e=1.60,1.8000,1.6000,60,2.35200,2.891891e-03,1.360130e-04
n_e=1.60,1.8000,1.6000,60,2.35250,2.886257e-03,1.357883e-04
n_e=1.60,1.8000,1.6000,60,2.35300,2.880640e-03,1.355640e-04
n_e=1.60,1.8000,1.6000,60,2.35350,2.875040e-03,1.353403e-04
n_e=1.60,1.8000,1.6000,60,2.35400,2.869455e-03,1.351169e-04
n_e=1.60,1.8000,1.6000,60,2.35450,2.863887e-03,1.348941e-04
n_e=1.60,1.8000,1.6000,60,2.35500,2.858336e-03,1.346717e-04
n_e=1.60,1.8000,1.6000,60,2.35550,2.852800e-03,1.344498e-04
n_e=1.60,1.8000,1.6000,60,2.35600,2.847281e-03,1.342283e-04
n_e=1.60,1.8000,1.6000,60,2.35650,2.841778e-03,1.340073e-04
n_e=1.60,1.8000,1.6000,60,2.35700,2.836290e-03,1.337868e-04
n_e=1.60,1.8000,1.6000,60,2.35750,2.830819e-03,1.335667e-04
n_e=1.60,1.8000,1.6000,60,2.35800,2.825363e-03,1.333471e-04
n_e=1.60,1.8000,1.6000,60,2.35850,2.819924e-03,1.331279e-04
n_e=1.60,1.8000,1.6000,60,2.35900,2.814500e-03,1.329092e-04
n_e=1.60,1.8000,1.6000,60,2.35950,2.809092e-03,1.326910e-04
n_e=1.60,1.8000,1.6000,60,2.36000,2.803699e-03,1.324732e-04
n_e=1.60,1.8000,1.6000,60,2.36050,2.798322e-03,1.322559e-04
n_e=1.60,1.8000,1.6000,60,2.36100,2.792960e-03,1.320390e-04
n_e=1.60,1.8000,1.6000,60,2.36150,2.787614e-03,1.318225e-04
n_e=1.60,1.8000,1.6000,60,2.36200,2.782283e-03,1.316066e-04
n_e=1.60,1.8000,1.6000,60,2.36250,2.776968e-03,1.313910e-04
n_e=1.60,1.8000,1.6000,60,2.36300,2.771668e-03,1.311759e-04
n_e=1.60,1.8000,1.6000,60,2.36350,2.766383e-03,1.309613e-04
n_e=1.60,1.8000,1.6000,60,2.36400,2.761113e-03,1.307471e-04
n_e=1.60,1.8000,1.6000,60,2.36450,2.755858e-03,1.305333e-04
n_e=1.60,1.8000,1.6000,60,2.36500,2.750619e-03,1.303200e-04
n_e=1.60,1.8000,1.6000,60,2.36550,2.745394e-03,1.301071e-04
n_e=1.60,1.8000,1.6000,60,2.36600,2.740184e-03,1.298947e-04
n_e=1.60,1.8000,1.6000,60,2.36650,2.734989e-03,1.296827e-04
n_e=1.60,1.8000,1.6000,60,2.36700,2.729809e-03,1.294712e-04
n_e=1.60,1.8000,1.6000,60,2.36750,2.724643e-03,1.292600e-04
n_e=1.60,1.8000,1.6000,60,2.36800,2.719492e-03,1.290493e-04
n_e=1.60,1.8000,1.6000,60,2.36850,2.714356e-03,1.288391e-04
n_e=1.60,1.8000,1.6000,60,2.36900,2.709234e-03,1.286293e-04
n_e=1.60,1.8000,1.6000,60,2.36950,2.704127e-03,1.284199e-04
n_e=1.60,1.8000,1.6000,60,2.37000,2.699035e-03,1.282109e-04
n_e=1.60,1.8000,1.6000,60,2.37050,2.693956e-03,1.280024e-04
n_e=1.60,1.8000,1.6000,60,2.37100,2.688892e-03,1.277943e-04
n_e=1.60,1.8000,1.6000,60,2.37150,2.683842e-03,1.275866e-04
n_e=1.60,1.8000,1.6000,60,2.37200,2.678807e-03,1.273794e-04
n_e=1.60,1.8000,1.6000,60,2.37250,2.673786e-03,1.271726e-04
n_e=1.60,1.8000,1.6000,60,2.37300,2.668778e-03,1.269662e-04
n_e=1.60,1.8000,1.6000,60,2.37350,2.663785e-03,1.267602e-04
n_e=1.60,1.8000,1.6000,60,2.37400,2.658806e-03,1.265546e-04
n_e=1.60,1.8000,1.6000,60,2.37450,2.653841e-03,1.263495e-04
n_e=1.60,1.8000,1.6000,60,2.37500,2.648889e-03,1.261448e-04
n_e=1.60,1.8000,1.6000,60,2.37550,2.643952e-03,1.259405e-04
n_e=1.60,1.8000,1.6000,60,2.37600,2.639028e-03,1.257366e-04
n_e=1.60,1.8000,1.6000,60,2.37650,2.634118e-03,1.255332e-04
n_e=1.60,1.8000,1.6000,60,2.37700,2.629222e-03,1.253301e-04
n_e=1.60,1.8000,1.6000,60,2.37750,2.624339e-03,1.251275e-04
n_e=1.60,1.8000,1.6000,60,2.37800,2.619470e-03,1.249253e-04
n_e=1.60,1.8000,1.6000,60,2.37850,2.614614e-03,1.247234e-04
n_e=1.60,1.8000,1.6000,60,2.37900,2.609772e-03,1.245220e-04
n_e=1.60,1.8000,1.6000,60,2.37950,2.604944e-03,1.243211e-04
n_e=1.60,1.8000,1.6000,60,2.38000,2.600128e-03,1.241205e-04
n_e=1.60,1.8000,1.6000,60,2.38050,2.595326e-03,1.239203e-04
n_e=1.60,1.8000,1.6000,60,2.38100,2.590538e-03,1.237205e-04
n_e=1.60,1.8000,1.6000,60,2.38150,2.585762e-03,1.235212e-04
n_e=1.60,1.8000,1.6000,60,2.38200,2.581000e-03,1.233222e-04
n_e=1.60,1.8000,1.6000,60,2.38250,2.576250e-03,1.231237e-04
n_e=1.60,1.8000,1.6000,60,2.38300,2.571514e-03,1.229255e-04
n_e=1.60,1.8000,1.6000,60,2.38350,2.566791e-03,1.227277e-04
n_e=1.60,1.8000,1.6000,60,2.38400,2.562081e-03,1.225304e-04
n_e=1.60,1.8000,1.6000,60,2.38450,2.557384e-03,1.223334e-04
n_e=1.60,1.8000,1.6000,60,2.38500,2.552699e-03,1.221369e-04
n_e=1.60,1.8000,1.6000,60,2.38550,2.548028e-03,1.219407e-04
n_e=1.60,1.8000,1.6000,60,2.38600,2.543369e-03,1.217450e-04
n_e=1.60,1.8000,1.6000,60,2.38650,2.538723e-03,1.215496e-04
n_e=1.60,1.8000,1.6000,60,2.38700,2.534090e-03,1.213546e-04
n_e=1.60,1.8000,1.6000,60,2.38750,2.529469e-03,1.211600e-04
n_e=1.60,1.8000,1.6000,60,2.38800,2.524861e-03,1.209658e-04
n_e=1.60,1.8000,1.6000,60,2.38850,2.520265e-03,1.207720e-04
n_e=1.60,1.8000,1.6000,60,2.38900,2.515682e-03,1.205786e-04
n_e=1.60,1.8000,1.6000,60,2.38950,2.511111e-03,1.203856e-04
n_e=1.60,1.8000,1.6000,60,2.39000,2.506553e-03,1.201930e-04
n_e=1.60,1.8000,1.6000,60,2.39050,2.502007e-03,1.200007e-04
n_e=1.60,1.8000,1.6000,60,2.39100,2.497474e-03,1.198089e-04
n_e=1.60,1.8000,1.6000,60,2.39150,2.492952e-03,1.196174e-04
n_e=1.60,1.8000,1.6000,60,2.39200,2.488443e-03,1.194263e-04
n_e=1.60,1.8000,1.6000,60,2.39250,2.483946e-03,1.192356e-04
n_e=1.60,1.8000,1.6000,60,2.39300,2.479461e-03,1.190452e-04
n_e=1.60,1.8000,1.6000,60,2.39350,2.474989e-03,1.188553e-04
n_e=1.60,1.8000,1.6000,60,2.39400,2.470528e-03,1.186657e-04
n_e=1.60,1.8000,1.6000,60,2.39450,2.466079e-03,1.184765e-04
n_e=1.60,1.8000,1.6000,60,2.39500,2.461642e-03,1.182877e-04
n_e=1.60,1.8000,1.6000,60,2.39550,2.457217e-03,1.180993e-04
n_e=1.60,1.8000,1.6000,60,2.39600,2.452804e-03,1.179112e-04
n_e=1.60,1.8000,1.6000,60,2.39650,2.448403e-03,1.177235e-04
n_e=1.60,1.8000,1.6000,60,2.39700,2.444014e-03,1.175362e-04
n_e=1.60,1.8000,1.6000,60,2.39750,2.439636e-03,1.173493e-04
n_e=1.60,1.8000,1.6000,60,2.39800,2.435270e-03,1.171627e-04
n_e=1.60,1.8000,1.6000,60,2.39850,2.430916e-03,1.169765e-04
n_e=1.60,1.8000,1.6000,60,2.39900,2.426573e-03,1.167907e-04
n_e=1.60,1.8000,1.6000,60,2.39950,2.422242e-03,1.166052e-04
n_e=1.60,1.8000,1.6000,60,2.40000,2.417922e-03,1.164201e-04
n_e=1.60,1.8000,1.6000,60,2.40050,2.413614e-03,1.162354e-04
n_e=1.60,1.8000,1.6000,60,2.40100,2.409317e-03,1.160511e-04
n_e=1.60,1.8000,1.6000,60,2.40150,2.405031e-03,1.158671e-04
n_e=1.60,1.8000,1.6000,60,2.40200,2.400757e-03,1.156835e-04
n_e=1.60,1.8000,1.6000,60,2.40250,2.396495e-03,1.155002e-04
n_e=1.60,1.8000,1.6000,60,2.40300,2.392243e-03,1.153173e-04
n_e=1.60,1.8000,1.6000,60,2.40350,2.388003e-03,1.151348e-04
n_e=1.60,1.8000,1.6000,60,2.40400,2.383774e-03,1.149526e-04
n_e=1.60,1.8000,1.6000,60,2.40450,2.379556e-03,1.147708e-04
n_e=1.60,1.8000,1.6000,60,2.40500,2.375349e-03,1.145893e-04
n_e=1.60,1.8000,1.6000,60,2.40550,2.371153e-03,1.144082e-04
n_e=1.60,1.8000,1.6000,60,2.40600,2.366968e-03,1.142275e-04
n_e=1.60,1.8000,1.6000,60,2.40650,2.362795e-03,1.140471e-04
n_e=1.60,1.8000,1.6000,60,2.40700,2.358632e-03,1.138670e-04
n_e=1.60,1.8000,1.6000,60,2.40750,2.354480e-03,1.136874e-04
n_e=1.60,1.8000,1.6000,60,2.40800,2.350339e-03,1.135080e-04
n_e=1.60,1.8000,1.6000,60,2.40850,2.346208e-03,1.133291e-04
n_e=1.60,1.8000,1.6000,60,2.40900,2.342089e-03,1.131504e-04
n_e=1.60,1.8000,1.6000,60,2.40950,2.337980e-03,1.129722e-04
n_e=1.60,1.8000,1.6000,60,2.41000,2.333882e-03,1.127943e-04
n_e=1.60,1.8000,1.6000,60,2.41050,2.329795e-03,1.126167e-04
n_e=1.60,1.8000,1.6000,60,2.41100,2.325718e-03,1.124395e-04
n_e=1.60,1.8000,1.6000,60,2.41150,2.321652e-03,1.122626e-04
n_e=1.60,1.8000,1.6000,60,2.41200,2.317597e-03,1.120861e-04
n_e=1.60,1.8000,1.6000,60,2.41250,2.313552e-03,1.119099e-04
n_e=1.60,1.8000,1.6000,60,2.41300,2.309517e-03,1.117340e-04
n_e=1.60,1.8000,1.6000,60,2.41350,2.305493e-03,1.115585e-04
n_e=1.60,1.8000,1.6000,60,2.41400,2.301479e-03,1.113834e-04
n_e=1.60,1.8000,1.6000,60,2.41450,2.297476e-03,1.112086e-04
n_e=1.60,1.8000,1.6000,60,2.41500,2.293483e-03,1.110341e-04
n_e=1.60,1.8000,1.6000,60,2.41550,2.289500e-03,1.108600e-04
n_e=1.60,1.8000,1.6000,60,2.41600,2.285528e-03,1.106862e-04
n_e=1.60,1.8000,1.6000,60,2.41650,2.281566e-03,1.105128e-04
n_e=1.60,1.8000,1.6000,60,2.41700,2.277614e-03,1.103396e-04
n_e=1.60,1.8000,1.6000,60,2.41750,2.273672e-03,1.101669e-04
n_e=1.60,1.8000,1.6000,60,2.41800,2.269740e-03,1.099944e-04
n_e=1.60,1.8000,1.6000,60,2.41850,2.265818e-03,1.098223e-04
n_e=1.60,1.8000,1.6000,60,2.41900,2.261907e-03,1.096506e-04
n_e=1.60,1.8000,1.6000,60,2.41950,2.258005e-03,1.094791e-04
n_e=1.60,1.8000,1.6000,60,2.42000,2.254114e-03,1.093080e-04
n_e=1.60,1.8000,1.6000,60,2.42050,2.250232e-03,1.091373e-04
n_e=1.60,1.8000,1.6000,60,2.42100,2.246360e-03,1.089668e-04
n_e=1.60,1.8000,1.6000,60,2.42150,2.242498e-03,1.087967e-04
n_e=1.60,1.8000,1.6000,60,2.42200,2.238646e-03,1.086269e-04
n_e=1.60,1.8000,1.6000,60,2.42250,2.234804e-03,1.084575e-04
n_e=1.60,1.8000,1.6000,60,2.42300,2.230971e-03,1.082884e-04
n_e=1.60,1.8000,1.6000,60,2.42350,2.227148e-03,1.081196e-04
n_e=1.60,1.8000,1.6000,60,2.42400,2.223335e-03,1.079511e-04
n_e=1.60,1.8000,1.6000,60,2.42450,2.219532e-03,1.077830e-04
n_e=1.60,1.8000,1.6000,60,2.42500,2.215738e-03,1.076152e-04
n_e=1.60,1.8000,1.6000,60,2.42550,2.211954e-03,1.074477e-04
n_e=1.60,1.8000,1.6000,60,2.42600,2.208179e-03,1.072805e-04
n_e=1.60,1.8000,1.6000,60,2.42650,2.204414e-03,1.071136e-04
n_e=1.60,1.8000,1.6000,60,2.42700,2.200659e-03,1.069471e-04
n_e=1.60,1.8000,1.6000,60,2.42750,2.196913e-03,1.067809e-04
n_e=1.60,1.8000,1.6000,60,2.42800,2.193176e-03,1.066150e-04
n_e=1.60,1.8000,1.6000,60,2.42850,2.189449e-03,1.064495e-04
n_e=1.60,1.8000,1.6000,60,2.42900,2.185731e-03,1.062842e-04
n_e=1.60,1.8000,1.6000,60,2.42950,2.182022e-03,1.061193e-04
n_e=1.60,1.8000,1.6000,60,2.43000,2.178323e-03,1.059547e-04
n_e=1.60,1.8000,1.6000,60,2.43050,2.174633e-03,1.057904e-04
n_e=1.60,1.8000,1.6000,60,2.43100,2.170952e-03,1.056264e-04
n_e=1.60,1.8000,1.6000,60,2.43150,2.167280e-03,1.054627e-04
n_e=1.60,1.8000,1.6000,60,2.43200,2.163618e-03,1.052994e-04
n_e=1.60,1.8000,1.6000,60,2.43250,2.159965e-03,1.051363e-04
n_e=1.60,1.8000,1.6000,60,2.43300,2.156321e-03,1.049736e-04
n_e=1.60,1.8000,1.6000,60,2.43350,2.152686e-03,1.048112e-04
n_e=1.60,1.8000,1.6000,60,2.43400,2.149060e-03,1.046491e-04
n_e=1.60,1.8000,1.6000,60,2.43450,2.145443e-03,1.044873e-04
n_e=1.60,1.8000,1.6000,60,2.43500,2.141835e-03,1.043258e-04
n_e=1.60,1.8000,1.6000,60,2.43550,2.138236e-03,1.041646e-04
n_e=1.60,1.8000,1.6000,60,2.43600,2.134645e-03,1.040037e-04
n_e=1.60,1.8000,1.6000,60,2.43650,2.131064e-03,1.038432e-04
n_e=1.60,1.8000,1.6000,60,2.43700,2.127492e-03,1.036829e-04
n_e=1.60,1.8000,1.6000,60,2.43750,2.123928e-03,1.035230e-04
n_e=1.60,1.8000,1.6000,60,2.43800,2.120374e-03,1.033633e-04
n_e=1.60,1.8000,1.6000,60,2.43850,2.116828e-03,1.032040e-04
n_e=1.60,1.8000,1.6000,60,2.43900,2.113291e-03,1.030449e-04
n_e=1.60,1.8000,1.6000,60,2.43950,2.109762e-03,1.028862e-04
n_e=1.60,1.8000,1.6000,60,2.44000,2.106242e-03,1.027278e-04
n_e=1.60,1.8000,1.6000,60,2.44050,2.102731e-03,1.025696e-04
n_e=1.60,1.8000,1.6000,60,2.44100,2.099229e-03,1.024118e-04
n_e=1.60,1.8000,1.6000,60,2.44150,2.095735e-03,1.022543e-04
n_e=1.60,1.8000,1.6000,60,2.44200,2.092250e-03,1.020970e-04
n_e=1.60,1.8000,1.6000,60,2.44250,2.088773e-03,1.019401e-04
n_e=1.60,1.8000,1.6000,60,2.44300,2.085305e-03,1.017834e-04
n_e=1.60,1.8000,1.6000,60,2.44350,2.081845e-03,1.016271e-04
n_e=1.60,1.8000,1.6000,60,2.44400,2.078393e-03,1.014710e-04
n_e=1.60,1.8000,1.6000,60,2.44450,2.074951e-03,1.013153e-04
n_e=1.60,1.8000,1.6000,60,2.44500,2.071516e-03,1.011598e-04
n_e=1.60,1.8000,1.6000,60,2.44550,2.068090e-03,1.010047e-04
n_e=1.60,1.8000,1.6000,60,2.44600,2.064672e-03,1.008498e-04
n_e=1.60,1.8000,1.6000,60,2.44650,2.061263e-03,1.006952e-04
n_e=1.60,1.8000,1.6000,60,2.44700,2.057862e-03,1.005409e-04
n_e=1.60,1.8000,1.6000,60,2.44750,2.054469e-03,1.003869e-04
n_e=1.60,1.8000,1.6000,60,2.44800,2.051084e-03,1.002332e-04
n_e=1.60,1.8000,1.6000,60,2.44850,2.047708e-03,1.000798e-04
n_e=1.60,1.8000,1.6000,60,2.44900,2.044339e-03,9.992669e-05
n_e=1.60,1.8000,1.6000,60,2.44950,2.040979e-03,9.977385e-05
n_e=1.60,1.8000,1.6000,60,2.45000,2.037627e-03,9.962130e-05
n_e=1.60,1.8000,1.6000,60,2.45050,2.034283e-03,9.946904e-05
n_e=1.60,1.8000,1.6000,60,2.45100,2.030947e-03,9.931706e-05
n_e=1.60,1.8000,1.6000,60,2.45150,2.027620e-03,9.916536e-05
n_e=1.60,1.8000,1.6000,60,2.45200,2.024300e-03,9.901396e-05
n_e=1.60,1.8000,1.6000,60,2.45250,2.020988e-03,9.886283e-05
n_e=1.60,1.8000,1.6000,60,2.45300,2.017684e-03,9.871199e-05
n_e=1.60,1.8000,1.6000,60,2.45350,2.014388e-03,9.856144e-05
n_e=1.60,1.8000,1.6000,60,2.45400,2.011100e-03,9.841116e-05
n_e=1.60,1.8000,1.6000,60,2.45450,2.007820e-03,9.826117e-05
n_e=1.60,1.8000,1.6000,60,2.45500,2.004548e-03,9.811146e-05
n_e=1.60,1.8000,1.6000,60,2.45550,2.001284e-03,9.796202e-05
n_e=1.60,1.8000,1.6000,60,2.45600,1.998027e-03,9.781287e-05
n_e=1.60,1.8000,1.6000,60,2.45650,1.994778e-03,9.766400e-05
n_e=1.60,1.8000,1.6000,60,2.45700,1.991537e-03,9.751540e-05
n_e=1.60,1.8000,1.6000,60,2.45750,1.988304e-03,9.736708e-05
n_e=1.60,1.8000,1.6000,60,2.45800,1.985078e-03,9.721904e-05
n_e=1.60,1.8000,1.6000,60,2.45850,1.981860e-03,9.707128e-05
n_e=1.60,1.8000,1.6000,60,2.45900,1.978650e-03,9.692379e-05
n_e=1.60,1.8000,1.6000,60,2.45950,1.975447e-03,9.677657e-05
n_e=1.60,1.8000,1.6000,60,2.46000,1.972252e-03,9.662963e-05
n_e=1.60,1.8000,1.6000,60,2.46050,1.969065e-03,9.648297e-05
n_e=1.60,1.8000,1.6000,60,2.46100,1.965885e-03,9.633657e-05
n_e=1.60,1.8000,1.6000,60,2.46150,1.962712e-03,9.619045e-05
n_e=1.60,1.8000,1.6000,60,2.46200,1.959548e-03,9.604460e-05
n_e=1.60,1.8000,1.6000,60,2.46250,1.956390e-03,9.589902e-05
n_e=1.60,1.8000,1.6000,60,2.46300,1.953240e-03,9.575371e-05
n_e=1.60,1.8000,1.6000,60,2.46350,1.950098e-03,9.560867e-05
n_e=1.60,1.8000,1.6000,60,2.46400,1.946963e-03,9.546390e-05
n_e=1.60,1.8000,1.6000,60,2.46450,1.943835e-03,9.531940e-05
n_e=1.60,1.8000,1.6000,60,2.46500,1.940715e-03,9.517517e-05
n_e=1.60,1.8000,1.6000,60,2.46550,1.937602e-03,9.503120e-05
n_e=1.60,1.8000,1.6000,60,2.46600,1.934496e-03,9.488751e-05
n_e=1.60,1.8000,1.6000,60,2.46650,1.931398e-03,9.474407e-05
n_e=1.60,1.8000,1.6000,60,2.46700,1.928306e-03,9.460090e-05
n_e=1.60,1.8000,1.6000,60,2.46750,1.925223e-03,9.445800e-05
n_e=1.60,1.8000,1.6000,60,2.46800,1.922146e-03,9.431536e-05
n_e=1.60,1.8000,1.6000,60,2.46850,1.919076e-03,9.417299e-05
n_e=1.60,1.8000,1.6000,60,2.46900,1.916014e-03,9.403087e-05
n_e=1.60,1.8000,1.6000,60,2.46950,1.912959e-03,9.388902e-05
n_e=1.60,1.8000,1.6000,60,2.47000,1.909911e-03,9.374744e-05
n_e=1.60,1.8000,1.6000,60,2.47050,1.906870e-03,9.360611e-05
n_e=1.60,1.8000,1.6000,60,2.47100,1.903836e-03,9.346504e-05
n_e=1.60,1.8000,1.6000,60,2.47150,1.900810e-03,9.332423e-05
n_e=1.60,1.8000,1.6000,60,2.47200,1.897790e-03,9.318369e-05
n_e=1.60,1.8000,1.6000,60,2.47250,1.894777e-03,9.304340e-05
n_e=1.60,1.8000,1.6000,60,2.47300,1.891771e-03,9.290336e-05
n_e=1.60,1.8000,1.6000,60,2.47350,1.888773e-03,9.276359e-05
n_e=1.60,1.8000,1.6000,60,2.47400,1.885781e-03,9.262407e-05
n_e=1.60,1.8000,1.6000,60,2.47450,1.882796e-03,9.248481e-05
n_e=1.60,1.8000,1.6000,60,2.47500,1.879818e-03,9.234581e-05
n_e=1.60,1.8000,1.6000,60,2.47550,1.876847e-03,9.220706e-05
n_e=1.60,1.8000,1.6000,60,2.47600,1.873883e-03,9.206856e-05
n_e=1.60,1.8000,1.6000,60,2.47650,1.870925e-03,9.193032e-05
n_e=1.60,1.8000,1.6000,60,2.47700,1.867975e-03,9.179233e-05
n_e=1.60,1.8000,1.6000,60,2.47750,1.865031e-03,9.165460e-05
n_e=1.60,1.8000,1.6000,60,2.47800,1.862094e-03,9.151711e-05
n_e=1.60,1.8000,1.6000,60,2.47850,1.859164e-03,9.137988e-05
n_e=1.60,1.8000,1.6000,60,2.47900,1.856240e-03,9.124290e-05
n_e=1.60,1.8000,1.6000,60,2.47950,1.853324e-03,9.110617e-05
n_e=1.60,1.8000,1.6000,60,2.48000,1.850414e-03,9.096969e-05
n_e=1.60,1.8000,1.6000,60,2.48050,1.847510e-03,9.083346e-05
n_e=1.60,1.8000,1.6000,60,2.48100,1.844613e-03,9.069748e-05
n_e=1.60,1.8000,1.6000,60,2.48150,1.841723e-03,9.056174e-05
n_e=1.60,1.8000,1.6000,60,2.48200,1.838840e-03,9.042626e-05
n_e=1.60,1.8000,1.6000,60,2.48250,1.835963e-03,9.029102e-05
n_e=1.60,1.8000,1.6000,60,2.48300,1.833092e-03,9.015602e-05
n_e=1.60,1.8000,1.6000,60,2.48350,1.830228e-03,9.002128e-05
n_e=1.60,1.8000,1.6000,60,2.48400,1.827371e-03,8.988677e-05
n_e=1.60,1.8000,1.6000,60,2.48450,1.824520e-03,8.975252e-05
n_e=1.60,1.8000,1.6000,60,2.48500,1.821676e-03,8.961850e-05
n_e=1.60,1.8000,1.6000,60,2.48550,1.818838e-03,8.948473e-05
n_e=1.60,1.8000,1.6000,60,2.48600,1.816007e-03,8.935120e-05
n_e=1.60,1.8000,1.6000,60,2.48650,1.813182e-03,8.921792e-05
n_e=1.60,1.8000,1.6000,60,2.48700,1.810363e-03,8.908488e-05
n_e=1.60,1.8000,1.6000,60,2.48750,1.807551e-03,8.895208e-05
n_e=1.60,1.8000,1.6000,60,2.48800,1.804745e-03,8.881952e-05
n_e=1.60,1.8000,1.6000,60,2.48850,1.801945e-03,8.868720e-05
n_e=1.60,1.8000,1.6000,60,2.48900,1.799152e-03,8.855512e-05
n_e=1.60,1.8000,1.6000,60,2.48950,1.796365e-03,8.842328e-05
n_e=1.60,1.8000,1.6000,60,2.49000,1.793585e-03,8.829167e-05
n_e=1.60,1.8000,1.6000,60,2.49050,1.790810e-03,8.816031e-05
n_e=1.60,1.8000,1.6000,60,2.49100,1.788042e-03,8.802918e-05
n_e=1.60,1.8000,1.6000,60,2.49150,1.785280e-03,8.789829e-05
n_e=1.60,1.8000,1.6000,60,2.49200,1.782525e-03,8.776764e-05
n_e=1.60,1.8000,1.6000,60,2.49250,1.779775e-03,8.763722e-05
n_e=1.60,1.8000,1.6000,60,2.49300,1.777032e-03,8.750704e-05
n_e=1.60,1.8000,1.6000,60,2.49350,1.774295e-03,8.737709e-05
n_e=1.60,1.8000,1.6000,60,2.49400,1.771564e-03,8.724738e-05
n_e=1.60,1.8000,1.6000,60,2.49450,1.768839e-03,8.711790e-05
n_e=1.60,1.8000,1.6000,60,2.49500,1.766120e-03,8.698866e-05
n_e=1.60,1.8000,1.6000,60,2.49550,1.763407e-03,8.685964e-05
n_e=1.60,1.8000,1.6000,60,2.49600,1.760700e-03,8.673086e-05
n_e=1.60,1.8000,1.6000,60,2.49650,1.758000e-03,8.660231e-05
n_e=1.60,1.8000,1.6000,60,2.49700,1.755305e-03,8.647400e-05
n_e=1.60,1.8000,1.6000,60,2.49750,1.752616e-03,8.634591e-05
n_e=1.60,1.8000,1.6000,60,2.49800,1.749934e-03,8.621805e-05
n_e=1.60,1.8000,1.6000,60,2.49850,1.747257e-03,8.609042e-05
n_e=1.60,1.8000,1.6000,60,2.49900,1.744586e-03,8.596303e-05
n_e=1.60,1.8000,1.6000,60,2.49950,1.741922e-03,8.583586e-05
n_e=1.60,1.8000,1.6000,60,2.50000,1.739263e-03,8.570891e-05
n_e=1.60,1.8000,1.6000,60,2.50050,1.736610e-03,8.558220e-05
n_e=1.60,1.8000,1.6000,60,2.50100,1.733962e-03,8.545571e-05
n_e=1.60,1.8000,1.6000,60,2.50150,1.731321e-03,8.532945e-05
n_e=1.60,1.8000,1.6000,60,2.50200,1.728686e-03,8.520342e-05
n_e=1.60,1.8000,1.6000,60,2.50250,1.726056e-03,8.507761e-05
n_e=1.60,1.8000,1.6000,60,2.50300,1.723432e-03,8.495203e-05
n_e=1.60,1.8000,1.6000,60,2.50350,1.720814e-03,8.482667e-05
n_e=1.60,1.8000,1.6000,60,2.50400,1.718202e-03,8.470153e-05
n_e=1.60,1.8000,1.6000,60,2.50450,1.715595e-03,8.457662e-05
n_e=1.60,1.8000,1.6000,60,2.50500,1.712995e-03,8.445193e-05
n_e=1.60,1.8000,1.6000,60,2.50550,1.710400e-03,8.432747e-05
n_e=1.60,1.8000,1.6000,60,2.50600,1.707810e-03,8.420322e-05
n_e=1.60,1.8000,1.6000,60,2.50650,1.705226e-03,8.407920e-05
n_e=1.60,1.8000,1.6000,60,2.50700,1.702648e-03,8.395540e-05
n_e=1.60,1.8000,1.6000,60,2.50750,1.700076e-03,8.383182e-05
n_e=1.60,1.8000,1.6000,60,2.50800,1.697509e-03,8.370846e-05
n_e=1.60,1.8000,1.6000,60,2.50850,1.694948e-03,8.358532e-05
